Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status,FY
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,59887,NSW4331,2025-11-21,10642.93,10642.93,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,59892,NSW4336,2025-11-21,3118.98,3118.98,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,21.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,59893,NSW4337,2025-11-21,3384.73,3384.73,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,21.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,59894,NSW4338,2025-11-21,3626.21,3626.21,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,59891,NSW4335,2025-11-21,1402.59,1402.59,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,15.1.2026,114,Martinus Rail Pty Ltd,114,Martinus Rail Pty Ltd,,,58388,NSW4286,2025-11-25,91005.9,91005.9,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60423,NSW4375,2025-11-28,312.96,312.96,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60419,NSW4371,2025-11-28,2197.88,2197.88,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60420,NSW4372,2025-11-28,993.29,993.29,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60421,NSW4373,2025-11-28,993.29,993.29,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,60422,NSW4374,2025-11-28,2755.8,2755.8,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60424,NSW4376,2025-11-28,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60430,NSW4382,2025-11-28,1122.19,1122.19,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,214,UNYTE EASTERN PTY LTD,214,UNYTE EASTERN PTY LTD,,,60431,NSW4383,2025-11-28,2901.47,2901.47,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60427,NSW4379,2025-11-28,1602.41,1602.41,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60429,NSW4381,2025-11-28,2884.75,2884.75,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60428,NSW4380,2025-11-28,1602.41,1602.41,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60418,NSW4370,2025-11-28,2442.56,2442.56,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60425,NSW4377,2025-11-28,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60417,NSW4369,2025-11-28,2442.56,2442.56,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60426,NSW4378,2025-11-28,1602.41,1602.41,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60415,NSW4367,2025-11-28,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60414,NSW4366,2025-11-28,614.89,614.89,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,28.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,60412,NSW4364,2025-11-28,4557.76,4557.76,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,28.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,60410,NSW4362,2025-11-28,11941.3,11941.3,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,28.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,60409,NSW4361,2025-11-28,2273.1,2273.1,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,60408,NSW4360,2025-11-28,3163.44,3163.44,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,285,Burton Contractors Oakdale East Pty Ltd,285,Burton Contractors Oakdale East Pty Ltd,,,60407,NSW4359,2025-11-28,2325.31,2325.31,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60406,NSW4358,2025-11-28,6355.68,6355.68,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60405,NSW4357,2025-11-28,4238.66,4238.66,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60404,NSW4356,2025-11-28,2748.48,2748.48,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.12.2025,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60416,NSW4368,2025-11-28,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60976,NSW4401,2025-11-30,2452.04,2452.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60977,NSW4402,2025-11-30,2452.04,2452.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,60978,NSW4403,2025-11-30,2755.8,2755.8,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60979,NSW4404,2025-11-30,2185.62,2185.62,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60980,NSW4405,2025-11-30,986.62,986.62,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,214,UNYTE EASTERN PTY LTD,214,UNYTE EASTERN PTY LTD,,,60985,NSW4410,2025-11-30,3384.49,3384.49,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60982,NSW4407,2025-11-30,2859.1,2859.1,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60983,NSW4408,2025-11-30,2260.64,2260.64,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60984,NSW4409,2025-11-30,1275.66,1275.66,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60975,NSW4400,2025-11-30,551.17,551.17,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,60981,NSW4406,2025-11-30,2185.62,2185.62,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60974,NSW4399,2025-11-30,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60973,NSW4398,2025-11-30,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60960,NSW4385,2025-11-30,7638.09,7638.09,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60971,NSW4396,2025-11-30,2379.77,2379.77,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60970,NSW4395,2025-11-30,1465.54,1465.54,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60969,NSW4394,2025-11-30,1076.91,1076.91,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,31.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,60966,NSW4391,2025-11-30,3920.09,3920.09,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,31.12.2025,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,60963,NSW4388,2025-11-30,17794.9,17794.9,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,12.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,60962,NSW4387,2025-11-30,3118.98,3118.98,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60961,NSW4386,2025-11-30,6035.6,6035.6,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,60959,NSW4384,2025-11-30,4902.15,4902.15,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,60972,NSW4397,2025-11-30,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,10.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,61491,NSW4413,2025-12-11,3410.47,3410.47,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,10.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,61490,NSW4412,2025-12-11,907.62,907.62,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61508,NSW4430,2025-12-12,5459.53,5459.53,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61505,NSW4427,2025-12-12,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61506,NSW4428,2025-12-12,977.02,977.02,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61509,NSW4431,2025-12-12,4190.27,4190.27,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61507,NSW4429,2025-12-12,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,154,Glascott Landscape & Civil Pty Ltd,154,Glascott Landscape & Civil Pty Ltd,,,61510,NSW4432,2025-12-12,2755.8,2755.8,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,214,UNYTE EASTERN PTY LTD,214,UNYTE EASTERN PTY LTD,,,61518,NSW4440,2025-12-12,3504.33,3504.33,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61513,NSW4435,2025-12-12,1067.48,1067.48,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61514,NSW4436,2025-12-12,995.12,995.12,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61516,NSW4438,2025-12-12,1309.25,1309.25,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61515,NSW4437,2025-12-12,995.12,995.12,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61512,NSW4434,2025-12-12,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61504,NSW4426,2025-12-12,614.89,614.89,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,61517,NSW4439,2025-12-12,2070.56,2070.56,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,11.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,61500,NSW4422,2025-12-12,4024.66,4024.66,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,11.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,61498,NSW4420,2025-12-12,14213.21,14213.21,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,311,Clyde Civil Pty Ltd,311,Clyde Civil Pty Ltd,,,61497,NSW4419,2025-12-12,1214.19,1214.19,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,61496,NSW4418,2025-12-12,1871.39,1871.39,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,26.12.2025,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,61495,NSW4417,2025-12-12,2432.27,2432.27,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,61494,NSW4416,2025-12-12,2854.97,2854.97,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,61493,NSW4415,2025-12-12,3295.22,3295.22,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,61492,NSW4414,2025-12-12,2629.76,2629.76,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,61503,NSW4425,2025-12-12,614.89,614.89,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62129,NSW4455,2025-12-19,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62130,NSW4456,2025-12-19,3703.98,3703.98,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62131,NSW4457,2025-12-19,5283.72,5283.72,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62132,NSW4458,2025-12-19,1507.32,1507.32,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62133,NSW4459,2025-12-19,2062.6,2062.6,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,214,UNYTE EASTERN PTY LTD,214,UNYTE EASTERN PTY LTD,,,62138,NSW4464,2025-12-19,2746.25,2746.25,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62135,NSW4461,2025-12-19,506.61,506.61,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62136,NSW4462,2025-12-19,3252.35,3252.35,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62137,NSW4463,2025-12-19,1156.77,1156.77,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62128,NSW4454,2025-12-19,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,271,Ward Civil & Environmental Engineering,271,Ward Civil & Environmental Engineering,,,62139,NSW4465,2025-12-19,3067.97,3067.97,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62134,NSW4460,2025-12-19,2062.6,2062.6,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62127,NSW4453,2025-12-19,583.45,583.45,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62126,NSW4452,2025-12-19,614.89,614.89,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,18.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,62125,NSW4451,2025-12-19,3823.58,3823.58,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,18.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,62121,NSW4447,2025-12-19,15639.13,15639.13,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,311,Clyde Civil Pty Ltd,311,Clyde Civil Pty Ltd,,,62120,NSW4446,2025-12-19,3370.95,3370.95,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,311,Clyde Civil Pty Ltd,311,Clyde Civil Pty Ltd,,,62119,NSW4445,2025-12-19,3500.88,3500.88,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.1.2026,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,62118,NSW4444,2025-12-19,1897.39,1897.39,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62117,NSW4443,2025-12-19,4290.56,4290.56,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62116,NSW4442,2025-12-19,2568.47,2568.47,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62115,NSW4441,2025-12-19,4631.77,4631.77,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62655,NSW4479,2025-12-22,514.09,514.09,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62656,NSW4480,2025-12-22,1954.04,1954.04,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62657,NSW4481,2025-12-22,2682.94,2682.94,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,62658,NSW4482,2025-12-22,5106.84,5106.84,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,271,Ward Civil & Environmental Engineering,271,Ward Civil & Environmental Engineering,,,62664,NSW4488,2025-12-22,3236.48,3236.48,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62661,NSW4485,2025-12-22,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,214,UNYTE EASTERN PTY LTD,214,UNYTE EASTERN PTY LTD,,,62663,NSW4487,2025-12-22,3414.43,3414.43,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62662,NSW4486,2025-12-22,1115.41,1115.41,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,93,Devcon Civil,93,Devcon Civil,,,62654,NSW4478,2025-12-22,1103.7,1103.7,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62660,NSW4484,2025-12-22,1772.1,1772.1,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,230,Roadworx Group Pty Ltd,230,Roadworx Group Pty Ltd,,,62659,NSW4483,2025-12-22,1991.84,1991.84,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,311,Clyde Civil Pty Ltd,311,Clyde Civil Pty Ltd,,,62653,NSW4477,2025-12-22,3356.33,3356.33,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,21.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,62643,NSW4467,2025-12-22,10092.45,10092.45,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,194,Burton Contractors Pty Ltd.,194,Burton Contractors Pty Ltd.,,,62651,NSW4475,2025-12-22,3189.44,3189.44,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62650,NSW4474,2025-12-22,1654.91,1654.91,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62649,NSW4473,2025-12-22,2244.58,2244.58,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62648,NSW4472,2025-12-22,2279.6,2279.6,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,90,Attcall Group Pty Ltd,90,Attcall Group Pty Ltd,,,62647,NSW4471,2025-12-22,3928.74,3928.74,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,21.1.2026,98,Delivering for Customers (D4C),98,Delivering for Customers (D4C),,,62642,NSW4466,2025-12-22,2060.66,2060.66,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,5.1.2026,311,Clyde Civil Pty Ltd,311,Clyde Civil Pty Ltd,,,62652,NSW4476,2025-12-22,701.29,701.29,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,15.2.2026,114,Martinus Rail Pty Ltd,114,Martinus Rail Pty Ltd,,,60986,NSW4411,2025-12-25,58923.83,58923.83,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,63151,NSW4490,2025-12-30,1671.35,1671.35,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,63150,NSW4489,2025-12-30,942.45,942.45,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,30.1.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,63162,NSW4492,2025-12-31,488.52,488.52,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.3.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,63171,NSW4497,2026-01-09,1454.93,1454.93,Email/PDF,Sent,25/26
Connect Resources (NSW) Pty Ltd,,,,2.3.2026,119,Fulton Hogan Industries Pty Ltd,119,Fulton Hogan Industries Pty Ltd,,,63167,NSW4493,2026-01-09,614.89,614.89,Email/PDF,Sent,25/26
